DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/09/2016,8:30,QUEENS,11374,40.7325834,-73.8680511,"(40.7325834, -73.8680511)",ELIOT AVENUE                    ,QUEENS BOULEVARD                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458882,PASSENGER VEHICLE,,,,
06/09/2016,9:00,QUEENS,11375,40.7201645,-73.844789,"(40.7201645, -73.844789)",AUSTIN STREET                   ,71 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458883,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:00,QUEENS,11379,40.7279234,-73.8710008,"(40.7279234, -73.8710008)",WOODHAVEN BOULEVARD             ,DRY HARBOR ROAD                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458884,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:20,QUEENS,11436,40.6779861,-73.8021647,"(40.6779861, -73.8021647)",                                ,                                ,139-01 FOCH BOULEVARD                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458895,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:30,QUEENS,11433,40.6929712,-73.7802385,"(40.6929712, -73.7802385)",SAYRES AVENUE                   ,MERRICK BOULEVARD               ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458896,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:15,QUEENS,11434,40.67972,-73.7734681,"(40.67972, -73.7734681)",BEDELL STREET                   ,127 AVENUE                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458897,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:00,QUEENS,11101,40.7522294,-73.9391006,"(40.7522294, -73.9391006)",41 AVENUE                       ,CRESCENT STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458908,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:30,QUEENS,11369,40.7682355,-73.8685581,"(40.7682355, -73.8685581)",                                ,                                ,23-24 102 STREET                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458914,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,2:00,QUEENS,11372,40.7532439,-73.8896843,"(40.7532439, -73.8896843)",77 STREET                       ,34 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458915,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:30,QUEENS,11369,40.7682355,-73.8685581,"(40.7682355, -73.8685581)",                                ,                                ,23-24 102 STREET                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458916,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:30,QUEENS,11370,40.7672019,-73.8878164,"(40.7672019, -73.8878164)",DITMARS BOULEVARD               ,GRAND CENTRAL PARKWAY           ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3458917,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,12:50,QUEENS,11369,40.7687677,-73.8682971,"(40.7687677, -73.8682971)",                                ,                                ,102-10 DITMARS BOULEVARD                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458918,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:03,MANHATTAN,10007,40.7159981,-74.0070956,"(40.7159981, -74.0070956)",CHURCH STREET                   ,DUANE STREET                    ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458970,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:30,MANHATTAN,10013,40.7180184,-73.9999567,"(40.7180184, -73.9999567)",CANAL STREET                    ,CENTRE STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458973,PASSENGER VEHICLE,,,,
06/09/2016,15:10,MANHATTAN,10009,40.7254721,-73.9839596,"(40.7254721, -73.9839596)",EAST 6 STREET                   ,AVENUE A                        ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458986,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:30,,,40.7203532,-73.9746535,"(40.7203532, -73.9746535)",                                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458987,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:00,MANHATTAN,10016,40.7412749,-73.9753418,"(40.7412749, -73.9753418)",1 AVENUE                        ,EAST 30 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458990,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
06/09/2016,13:50,MANHATTAN,10010,40.7378758,-73.9848407,"(40.7378758, -73.9848407)",                                ,                                ,39 GRAMERCY PARK NORTH                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3458991,,,,,
06/09/2016,18:20,MANHATTAN,10003,40.738505,-73.9917978,"(40.738505, -73.9917978)",WEST 18 STREET                  ,5 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458992,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,22:20,MANHATTAN,10009,40.7313511,-73.9825546,"(40.7313511, -73.9825546)",1 AVENUE                        ,EAST 14 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458993,OTHER,PASSENGER VEHICLE,,,
06/09/2016,12:35,MANHATTAN,10016,40.7489222,-73.977887,"(40.7489222, -73.977887)",EAST 38 STREET                  ,LEXINGTON AVENUE                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459022,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:50,MANHATTAN,10017,40.7491572,-73.9726934,"(40.7491572, -73.9726934)",EAST 41 STREET                  ,2 AVENUE                        ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3459024,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:50,MANHATTAN,10022,40.7538792,-73.9661586,"(40.7538792, -73.9661586)",EAST 50 STREET                  ,1 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459025,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:21,MANHATTAN,10017,40.7526196,-73.9670687,"(40.7526196, -73.9670687)",EAST 48 STREET                  ,1 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459026,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,7:45,,,40.772159,-73.9454007,"(40.772159, -73.9454007)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459033,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:25,MANHATTAN,10128,40.7798112,-73.9503374,"(40.7798112, -73.9503374)",2 AVENUE                        ,EAST 89 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459038,OTHER,PASSENGER VEHICLE,,,
06/09/2016,0:20,MANHATTAN,10028,40.7761962,-73.9498707,"(40.7761962, -73.9498707)",1 AVENUE                        ,EAST 85 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459039,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:50,,,40.7850321,-73.9405708,"(40.7850321, -73.9405708)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459040,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:30,MANHATTAN,10028,40.7801743,-73.95931,"(40.7801743, -73.95931)",MADISON AVENUE                  ,EAST 85 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459041,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:50,,,40.7802896,-73.9438505,"(40.7802896, -73.9438505)",                                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459044,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:38,MANHATTAN,10022,40.7622265,-73.9681866,"(40.7622265, -73.9681866)",EAST 59 STREET                  ,LEXINGTON AVENUE                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459046,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,18:00,,,40.7850321,-73.9405708,"(40.7850321, -73.9405708)",                                ,                                ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3459047,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:10,MANHATTAN,10021,40.7743679,-73.9635486,"(40.7743679, -73.9635486)",MADISON AVENUE                  ,EAST 76 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459048,PASSENGER VEHICLE,,,,
06/09/2016,7:00,MANHATTAN,10028,40.7788219,-73.953985,"(40.7788219, -73.953985)",EAST 86 STREET                  ,3 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459049,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:20,MANHATTAN,10028,40.7768767,-73.9493719,"(40.7768767, -73.9493719)",1 AVENUE                        ,EAST 86 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459050,PICK-UP TRUCK,PASSENGER VEHICLE,,,
06/09/2016,13:10,MANHATTAN,10024,40.7877653,-73.9752271,"(40.7877653, -73.9752271)",                                ,                                ,200 WEST 86 STREET                      ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459051,PASSENGER VEHICLE,,,,
06/09/2016,13:35,MANHATTAN,10024,40.78559,-73.9820059,"(40.78559, -73.9820059)",RIVERSIDE DRIVE                 ,WEST 80 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459052,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:00,MANHATTAN,10023,40.7790383,-73.9820041,"(40.7790383, -73.9820041)",                                ,                                ,2085 BROADWAY                           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459053,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:43,MANHATTAN,10023,40.7700222,-73.9847431,"(40.7700222, -73.9847431)",                                ,                                ,100 WEST 60 STREET                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459056,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,23:55,MANHATTAN,10024,40.7846614,-73.977236,"(40.7846614, -73.977236)",                                ,                                ,442 AMSTERDAM AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459057,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:55,MANHATTAN,10000,40.7844751,-73.9672155,"(40.7844751, -73.9672155)",TRANSVERSE ROAD NUMBER THREE    ,WEST DRIVE                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459059,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:00,,,40.7875082,-73.9382948,"(40.7875082, -73.9382948)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459061,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:47,MANHATTAN,10029,40.7946973,-73.9363603,"(40.7946973, -73.9363603)",1 AVENUE                        ,EAST 114 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459062,PASSENGER VEHICLE,,,,
06/09/2016,9:10,MANHATTAN,10024,40.7921628,-73.9776921,"(40.7921628, -73.9776921)",WEST 90 STREET                  ,RIVERSIDE DRIVE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459074,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:50,MANHATTAN,10025,40.7939517,-73.974163,"(40.7939517, -73.974163)",WEST END AVENUE                 ,WEST 94 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459075,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:03,,,40.8018878,-73.9734345,"(40.8018878, -73.9734345)",                                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3459076,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,17:00,MANHATTAN,10025,40.7935573,-73.967016,"(40.7935573, -73.967016)",WEST 97 STREET                  ,COLUMBUS AVENUE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459077,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:45,MANHATTAN,10025,40.7897337,-73.9660934,"(40.7897337, -73.9660934)",CENTRAL PARK WEST               ,WEST 93 STREET                  ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3459078,PASSENGER VEHICLE,BICYCLE,,,
06/09/2016,10:00,,,40.7967405,-73.9292434,"(40.7967405, -73.9292434)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459088,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,6:40,MANHATTAN,10035,40.8013417,-73.9459689,"(40.8013417, -73.9459689)",5 AVENUE                        ,EAST 117 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459089,PASSENGER VEHICLE,OTHER,,,
06/09/2016,12:55,MANHATTAN,10035,40.8001615,-73.9353727,"(40.8001615, -73.9353727)",2 AVENUE                        ,EAST 121 STREET                 ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459090,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/09/2016,18:22,MANHATTAN,10035,40.8061093,-73.9403842,"(40.8061093, -73.9403842)",                                ,                                ,1960 MADISON AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459092,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:07,MANHATTAN,10035,40.8030248,-73.936309,"(40.8030248, -73.936309)",EAST 124 STREET                 ,3 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459093,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:30,MANHATTAN,10031,40.826871,-73.9416809,"(40.826871, -73.9416809)",                                ,                                ,400 WEST 150 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459108,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:00,MANHATTAN,10031,40.8211442,-73.9575218,"(40.8211442, -73.9575218)",WEST 135 STREET                 ,RIVERSIDE DRIVE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459109,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:16,MANHATTAN,10030,40.8147039,-73.9422479,"(40.8147039, -73.9422479)",                                ,                                ,135 WEST 135 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3459115,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,11:05,MANHATTAN,10027,40.8108461,-73.944863,"(40.8108461, -73.944863)",                                ,                                ,141 WEST 129 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459116,PASSENGER VEHICLE,,,,
06/09/2016,19:08,MANHATTAN,10032,40.8378034,-73.9421411,"(40.8378034, -73.9421411)",BROADWAY                        ,WEST 163 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459123,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
06/09/2016,10:12,MANHATTAN,10033,40.8478395,-73.9395227,"(40.8478395, -73.9395227)",FORT WASHINGTON AVENUE          ,WEST 177 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459124,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:35,MANHATTAN,10034,40.8665302,-73.9244364,"(40.8665302, -73.9244364)",                                ,                                ,4848 BROADWAY                           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459127,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,18:30,MANHATTAN,10034,40.8671097,-73.9208238,"(40.8671097, -73.9208238)",                                ,                                ,589 WEST 207 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459128,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:40,BRONX,10454,40.8049049,-73.9188208,"(40.8049049, -73.9188208)",EAST 135 STREET                 ,SAINT ANNS AVENUE               ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459132,PASSENGER VEHICLE,OTHER,,,
06/09/2016,0:00,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD              ,BROWN PLACE                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459134,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:18,BRONX,10451,40.816554,-73.9195436,"(40.816554, -73.9195436)",EAST 149 STREET                 ,COURTLANDT AVENUE               ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459136,PASSENGER VEHICLE,,,,
06/09/2016,19:00,BRONX,10451,40.816535,-73.9282179,"(40.816535, -73.9282179)",EAST 144 STREET                 ,GRAND CONCOURSE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459137,PASSENGER VEHICLE,OTHER,,,
06/09/2016,20:00,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD              ,BROWN PLACE                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459138,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,6:20,BRONX,10451,40.8133745,-73.9305695,"(40.8133745, -73.9305695)",EAST 138 STREET                 ,WALTON AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459139,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,22:30,BRONX,10454,40.8026684,-73.9156089,"(40.8026684, -73.9156089)",BRUCKNER BOULEVARD              ,EAST 134 STREET                 ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3459141,PASSENGER VEHICLE,BICYCLE,,,
06/09/2016,15:26,BRONX,10456,40.8324295,-73.9051964,"(40.8324295, -73.9051964)",                                ,                                ,3593 3 AVENUE                           ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459142,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:30,,,40.8241589,-73.8746094,"(40.8241589, -73.8746094)",                                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459145,PASSENGER VEHICLE,MOTORCYCLE,,,
06/09/2016,14:45,BRONX,10452,40.8316328,-73.9225175,"(40.8316328, -73.9225175)",GERARD AVENUE                   ,EAST 165 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459147,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
